Time,Car,State,Speed,Throttle,Brake,TargetSpeed,SplineProgress,Lap,LateralOffset,Banding,Event
12.06,AiRacer,Defend,162.6,1.00,0.00,210.3,0.6187,0,-0.70,1.000,tick
12.06,AiRacer (1),Defend,151.7,0.47,0.00,154.0,0.6112,0,-0.15,1.000,tick
12.06,AiRacer (2),Overtake,154.9,0.57,0.00,157.8,0.6084,0,-0.07,1.000,tick
12.06,AiRacer (3),Overtake,156.8,0.58,0.00,159.7,0.6068,0,0.01,1.000,tick
12.06,AiRacer (4),Overtake,155.8,0.44,0.00,158.0,0.6038,0,0.17,1.000,tick
12.06,AiRacer (5),Overtake,155.3,1.00,0.00,169.4,0.6020,0,0.27,1.000,tick
12.06,AiRacer (6),Overtake,156.7,1.00,0.00,175.3,0.6015,0,0.29,1.000,tick
12.06,AiRacer (7),Overtake,153.7,1.00,0.00,194.9,0.5990,0,0.43,1.000,tick
12.56,PLAYER,—,159.2,1.00,0.00,—,0.6052,0,0.25,—,tick
12.56,AiRacer,Defend,167.7,1.00,0.00,213.6,0.6249,0,-0.77,1.000,tick
12.56,AiRacer (1),Defend,152.0,1.00,0.00,203.4,0.6169,0,-0.53,1.000,tick
12.56,AiRacer (2),Overtake,154.8,0.60,0.00,157.8,0.6143,0,-0.55,1.000,tick
12.56,AiRacer (3),Overtake,156.6,0.62,0.00,159.7,0.6127,0,-0.47,1.000,tick
12.56,AiRacer (4),Overtake,155.0,0.60,0.00,158.0,0.6097,0,-0.32,1.000,tick
12.56,AiRacer (5),Overtake,154.9,0.58,0.00,157.8,0.6079,0,-0.24,1.000,tick
12.56,AiRacer (6),Overtake,156.9,0.58,0.00,159.9,0.6075,0,-0.22,1.000,tick
12.56,AiRacer (7),Overtake,156.5,0.49,0.00,159.0,0.6048,0,-0.08,1.000,tick
12.92,AiRacer,Race,171.0,1.00,0.00,206.6,0.6296,0,-0.77,1.000,state:Defend->Race
12.93,AiRacer,Defend,171.1,1.00,0.00,206.9,0.6297,0,-0.77,1.000,state:Race->Defend
12.99,AiRacer (1),Race,156.4,1.00,0.00,210.6,0.6219,0,-0.77,1.000,state:Defend->Race
12.99,AiRacer (1),Defend,156.4,1.00,0.00,210.2,0.6220,0,-0.77,1.000,state:Race->Defend
13.06,PLAYER,—,163.2,0.71,0.00,—,0.6113,0,0.20,—,tick
13.06,AiRacer,Defend,172.2,1.00,0.00,220.0,0.6314,0,-0.75,1.000,tick
13.06,AiRacer (1),Defend,157.0,1.00,0.00,204.7,0.6228,0,-0.77,1.000,tick
13.06,AiRacer (2),Overtake,158.1,1.00,0.00,207.7,0.6202,0,-0.77,1.000,tick
13.06,AiRacer (3),Overtake,158.6,1.00,0.00,197.8,0.6186,0,-0.77,1.000,tick
13.06,AiRacer (4),Overtake,154.9,0.62,0.00,158.0,0.6156,0,-0.73,1.000,tick
13.06,AiRacer (5),Overtake,154.8,0.61,0.00,157.8,0.6137,0,-0.63,1.000,tick
13.06,AiRacer (6),Overtake,156.8,0.62,0.00,159.9,0.6134,0,-0.62,1.000,tick
13.06,AiRacer (7),Overtake,155.9,0.61,0.00,159.0,0.6107,0,-0.49,1.000,tick
13.56,PLAYER,—,165.1,0.71,0.00,—,0.6176,0,0.07,—,tick
13.56,AiRacer,Defend,176.3,1.00,0.00,220.0,0.6380,0,-0.57,1.000,tick
13.56,AiRacer (1),Defend,161.6,1.00,0.00,184.4,0.6288,0,-0.77,1.000,tick
13.56,AiRacer (2),Overtake,162.3,1.00,0.00,172.0,0.6263,0,-0.77,1.000,tick
13.56,AiRacer (3),Overtake,162.9,1.00,0.00,206.9,0.6247,0,-0.77,1.000,tick
13.56,AiRacer (4),Overtake,159.0,1.00,0.00,216.1,0.6215,0,-0.77,1.000,tick
13.56,AiRacer (5),Overtake,157.6,1.00,0.00,202.4,0.6196,0,-0.77,1.000,tick
13.56,AiRacer (6),Overtake,159.4,1.00,0.00,202.3,0.6194,0,-0.77,1.000,tick
13.56,AiRacer (7),Overtake,156.4,1.00,0.00,208.5,0.6166,0,-0.77,1.000,tick
14.06,PLAYER,—,167.0,0.71,0.00,—,0.6239,0,0.07,—,tick
14.06,AiRacer,Defend,177.2,0.00,0.00,170.0,0.6448,0,-0.51,1.000,tick
14.06,AiRacer (1),Defend,165.7,1.00,0.00,220.0,0.6351,0,-0.70,1.000,tick
14.06,AiRacer (2),Overtake,165.7,1.00,0.00,220.0,0.6325,0,-0.76,1.000,tick
14.06,AiRacer (3),Overtake,166.7,1.00,0.00,220.0,0.6309,0,-0.77,1.000,tick
14.06,AiRacer (4),Overtake,163.0,1.00,0.00,172.2,0.6276,0,-0.77,1.000,tick
14.06,AiRacer (5),Overtake,161.8,1.00,0.00,183.8,0.6257,0,-0.77,1.000,tick
14.06,AiRacer (6),Overtake,163.6,1.00,0.00,190.0,0.6255,0,-0.77,1.000,tick
14.06,AiRacer (7),Overtake,160.8,1.00,0.00,204.9,0.6226,0,-0.77,1.000,tick
14.43,AiRacer,Race,135.6,0.00,1.00,127.7,0.6491,0,-0.47,1.000,state:Defend->Race
14.43,AiRacer,Defend,135.2,0.00,1.00,127.3,0.6492,0,-0.47,1.000,state:Race->Defend
14.49,AiRacer (1),Race,168.9,1.00,0.00,191.6,0.6405,0,-0.60,1.000,state:Defend->Race
14.49,AiRacer (1),Defend,168.9,1.00,0.00,191.3,0.6405,0,-0.60,1.000,state:Race->Defend
14.49,AiRacer (6),Race,166.9,1.00,0.00,220.0,0.6309,0,-0.77,1.000,state:Overtake->Race
14.50,AiRacer (6),Defend,167.0,1.00,0.00,220.0,0.6309,0,-0.77,1.000,state:Race->Defend
14.50,AiRacer (2),Race,168.9,1.00,0.00,209.0,0.6380,0,-0.68,1.000,state:Overtake->Race
14.50,AiRacer (3),Race,169.7,1.00,0.00,219.5,0.6365,0,-0.70,1.000,state:Overtake->Race
14.50,AiRacer (2),Overtake,168.9,1.00,0.00,210.3,0.6381,0,-0.68,1.000,state:Race->Overtake
14.50,AiRacer (3),Overtake,169.8,1.00,0.00,220.0,0.6366,0,-0.70,1.000,state:Race->Overtake
14.51,AiRacer (5),Race,165.2,1.00,0.00,220.0,0.6312,0,-0.77,1.000,state:Overtake->Race
14.51,AiRacer (5),Defend,165.2,1.00,0.00,220.0,0.6312,0,-0.77,1.000,state:Race->Defend
14.51,AiRacer (4),Race,166.3,1.00,0.00,220.0,0.6332,0,-0.76,1.000,state:Overtake->Race
14.52,AiRacer (4),Overtake,166.3,1.00,0.00,220.0,0.6333,0,-0.76,1.000,state:Race->Overtake
14.54,AiRacer (7),Race,164.6,1.00,0.00,178.4,0.6285,0,-0.77,1.000,state:Overtake->Race
14.54,AiRacer (7),Overtake,164.6,1.00,0.00,178.8,0.6285,0,-0.77,1.000,state:Race->Overtake
14.57,PLAYER,—,167.2,0.71,0.00,—,0.6303,0,0.16,—,tick
14.57,AiRacer,Defend,119.4,0.00,1.00,111.6,0.6505,0,-0.46,1.000,tick
14.57,AiRacer (1),Defend,169.4,1.00,0.00,184.3,0.6414,0,-0.58,1.000,tick
14.57,AiRacer (2),Overtake,169.3,1.00,0.00,204.7,0.6389,0,-0.67,1.000,tick
14.57,AiRacer (3),Overtake,170.2,1.00,0.00,215.5,0.6374,0,-0.69,1.000,tick
14.57,AiRacer (4),Overtake,166.7,1.00,0.00,220.0,0.6339,0,-0.75,1.000,tick
14.57,AiRacer (5),Defend,165.6,1.00,0.00,220.0,0.6319,0,-0.77,1.000,tick
14.57,AiRacer (6),Defend,167.5,1.00,0.00,220.0,0.6318,0,-0.77,1.000,tick
14.57,AiRacer (7),Overtake,164.8,1.00,0.00,183.5,0.6288,0,-0.77,1.000,tick
15.07,PLAYER,—,167.3,0.71,0.00,—,0.6366,0,0.48,—,tick
15.07,AiRacer,Defend,101.3,0.00,0.00,95.9,0.6545,0,-0.40,1.000,tick
15.07,AiRacer (1),Defend,135.7,0.00,1.00,127.8,0.6475,0,-0.49,1.000,tick
15.07,AiRacer (2),Overtake,160.3,0.00,1.00,152.4,0.6453,0,-0.46,1.000,tick
15.07,AiRacer (3),Overtake,171.2,0.00,0.00,165.8,0.6439,0,-0.46,1.000,tick
15.07,AiRacer (4),Overtake,169.9,1.00,0.00,194.5,0.6403,0,-0.50,1.000,tick
15.07,AiRacer (5),Defend,169.0,1.00,0.00,207.2,0.6383,0,-0.63,1.000,tick
15.07,AiRacer (6),Defend,170.9,1.00,0.00,208.2,0.6382,0,-0.55,1.000,tick
15.07,AiRacer (7),Overtake,168.4,1.00,0.00,220.0,0.6352,0,-0.73,1.000,tick
15.57,PLAYER,—,169.6,1.00,0.00,—,0.6430,0,0.18,—,tick
15.57,AiRacer,Defend,98.2,0.00,0.00,95.9,0.6582,0,-0.26,1.000,tick
15.57,AiRacer (1),Defend,97.1,0.00,0.00,90.5,0.6517,0,-0.45,1.000,tick
15.57,AiRacer (2),Overtake,101.8,0.00,1.00,93.8,0.6503,0,-0.25,1.000,tick
15.57,AiRacer (3),Overtake,115.6,0.00,1.00,107.7,0.6494,0,-0.25,1.000,tick
15.57,AiRacer (4),Overtake,147.7,0.00,1.00,140.0,0.6465,0,-0.26,1.000,tick
15.57,AiRacer (5),Defend,163.5,0.00,1.00,155.8,0.6447,0,-0.55,1.000,tick
15.57,AiRacer (6),Defend,164.1,0.00,1.00,156.5,0.6447,0,-0.32,1.000,tick
15.57,AiRacer (7),Overtake,171.7,1.00,0.00,184.5,0.6416,0,-0.64,1.000,tick
15.93,AiRacer,Race,96.0,0.00,0.00,95.9,0.6609,0,-0.08,1.000,state:Defend->Race
15.93,AiRacer,Defend,96.0,0.00,0.00,95.9,0.6609,0,-0.08,1.000,state:Race->Defend
15.99,AiRacer (1),Race,94.7,0.00,0.00,90.5,0.6548,0,-0.40,1.000,state:Defend->Race
16.00,AiRacer (1),Overtake,94.6,0.00,0.00,94.1,0.6548,0,-0.40,1.000,state:Race->Overtake
16.00,AiRacer (6),Race,114.1,0.00,1.00,106.3,0.6492,0,-0.21,1.000,state:Defend->Race
16.00,AiRacer (6),Overtake,114.1,0.00,0.00,109.1,0.6493,0,-0.21,1.000,state:Race->Overtake
16.01,AiRacer (5),Race,111.7,0.00,1.00,103.8,0.6494,0,-0.51,1.000,state:Defend->Race
16.02,AiRacer (5),Overtake,111.6,0.00,0.00,106.5,0.6494,0,-0.51,1.000,state:Race->Overtake
16.07,PLAYER,—,171.0,0.00,0.00,—,0.6494,0,-0.29,—,tick
16.07,AiRacer,Defend,95.4,0.09,0.00,95.9,0.6619,0,0.01,1.000,tick
16.07,AiRacer (1),Overtake,94.3,0.00,0.00,94.1,0.6553,0,-0.39,1.000,tick
16.07,AiRacer (2),Overtake,97.7,0.00,0.00,92.7,0.6540,0,-0.08,1.000,tick
16.07,AiRacer (3),Overtake,99.3,0.00,0.00,93.8,0.6533,0,-0.09,1.000,tick
16.07,AiRacer (4),Overtake,100.1,0.00,0.00,92.8,0.6511,0,-0.12,1.000,tick
16.07,AiRacer (5),Overtake,108.1,0.00,1.00,100.1,0.6498,0,-0.50,1.000,tick
16.07,AiRacer (6),Overtake,108.8,0.00,1.00,100.9,0.6499,0,-0.20,1.000,tick
16.07,AiRacer (7),Overtake,135.5,0.00,1.00,127.6,0.6477,0,-0.60,1.000,tick
16.57,PLAYER,—,144.1,0.00,1.00,—,0.6556,0,-0.54,—,tick
16.57,AiRacer,Defend,102.2,1.00,0.00,153.8,0.6655,0,0.47,1.000,tick
16.57,AiRacer (1),Overtake,93.1,0.20,0.00,94.1,0.6589,0,-0.11,1.000,tick
16.57,AiRacer (2),Overtake,94.8,0.00,0.00,92.7,0.6577,0,0.11,1.000,tick
16.57,AiRacer (3),Overtake,96.4,0.00,0.00,93.8,0.6570,0,0.08,1.000,tick
16.57,AiRacer (4),Overtake,97.1,0.00,0.00,92.8,0.6548,0,0.00,1.000,tick
16.57,AiRacer (5),Overtake,97.8,0.00,0.00,92.7,0.6536,0,-0.32,1.000,tick
16.57,AiRacer (6),Overtake,99.0,0.00,0.00,93.9,0.6537,0,-0.07,1.000,tick
16.57,AiRacer (7),Overtake,100.0,0.00,0.00,93.4,0.6519,0,-0.55,1.000,tick
16.80,AiRacer,Recover,106.9,1.00,0.00,137.6,0.6673,0,0.77,1.000,state:Defend->Recover
17.07,PLAYER,—,109.1,0.00,0.00,—,0.6602,0,-0.70,—,tick
17.07,AiRacer,Recover,112.2,1.00,0.00,137.4,0.6695,0,0.77,1.000,tick
17.07,AiRacer (1),Overtake,93.0,0.21,0.00,94.1,0.6623,0,0.31,1.000,tick
17.07,AiRacer (2),Overtake,92.2,0.09,0.00,92.7,0.6612,0,0.37,1.000,tick
17.07,AiRacer (3),Overtake,93.6,0.04,0.00,93.8,0.6606,0,0.32,1.000,tick
17.07,AiRacer (4),Overtake,94.3,0.00,0.00,92.8,0.6585,0,0.18,1.000,tick
17.07,AiRacer (5),Overtake,94.9,0.00,0.00,92.7,0.6572,0,-0.04,1.000,tick
17.07,AiRacer (6),Overtake,96.1,0.00,0.00,93.9,0.6574,0,0.10,1.000,tick
17.07,AiRacer (7),Overtake,97.0,0.00,0.00,93.4,0.6557,0,-0.46,1.000,tick
17.50,AiRacer (2),Race,95.0,1.00,0.00,156.8,0.6642,0,0.64,1.000,state:Overtake->Race
17.50,AiRacer (3),Race,94.5,1.00,0.00,173.1,0.6636,0,0.58,1.000,state:Overtake->Race
17.51,AiRacer (2),Defend,95.1,1.00,0.00,156.5,0.6642,0,0.64,1.000,state:Race->Defend
17.51,AiRacer (3),Overtake,94.5,1.00,0.00,173.0,0.6636,0,0.58,1.000,state:Race->Overtake
17.52,AiRacer (4),Race,92.2,0.00,0.00,89.3,0.6616,0,0.41,1.000,state:Overtake->Race
17.52,AiRacer (4),Defend,92.2,0.00,0.00,89.3,0.6616,0,0.41,1.000,state:Race->Defend
17.54,AiRacer (7),Race,94.3,0.00,0.00,89.8,0.6591,0,-0.30,1.000,state:Overtake->Race
17.57,PLAYER,—,105.5,0.00,0.00,—,0.6642,0,-0.41,—,tick
17.57,AiRacer,Recover,121.5,0.99,0.00,126.4,0.6737,0,0.13,1.000,tick
17.57,AiRacer (1),Overtake,100.6,1.00,0.00,143.8,0.6659,0,0.77,1.000,tick
17.57,AiRacer (2),Defend,96.3,1.00,0.00,149.7,0.6647,0,0.69,1.000,tick
17.57,AiRacer (3),Overtake,95.8,1.00,0.00,166.0,0.6641,0,0.63,1.000,tick
17.57,AiRacer (4),Defend,91.9,0.00,0.00,89.3,0.6620,0,0.44,1.000,tick
17.57,AiRacer (5),Overtake,92.3,0.08,0.00,92.7,0.6608,0,0.28,1.000,tick
17.57,AiRacer (6),Overtake,93.4,0.10,0.00,93.9,0.6610,0,0.35,1.000,tick
17.57,AiRacer (7),Race,94.2,0.00,0.00,89.8,0.6593,0,-0.29,1.000,tick
17.66,AiRacer (1),Recover,102.2,1.00,0.00,137.0,0.6665,0,0.77,1.000,state:Overtake->Recover
17.97,AiRacer (3),Recover,103.0,1.00,0.00,134.8,0.6670,0,0.77,1.000,state:Overtake->Recover
18.07,PLAYER,—,102.2,0.00,0.00,—,0.6679,0,0.48,—,tick
18.07,AiRacer,Recover,103.6,0.00,0.00,96.9,0.6772,0,-0.77,1.000,tick
18.07,AiRacer (1),Recover,109.6,1.00,0.00,133.3,0.6698,0,0.77,1.000,tick
18.07,AiRacer (2),Defend,105.4,1.00,0.00,130.3,0.6685,0,0.77,1.000,tick
18.07,AiRacer (3),Recover,104.9,1.00,0.00,132.9,0.6678,0,0.77,1.000,tick
18.07,AiRacer (4),Defend,97.6,1.00,0.00,147.0,0.6655,0,0.77,1.000,tick
18.07,AiRacer (5),Overtake,95.1,1.00,0.00,159.2,0.6642,0,0.62,1.000,tick
18.07,AiRacer (6),Overtake,96.9,1.00,0.00,156.9,0.6645,0,0.67,1.000,tick
18.07,AiRacer (7),Race,91.5,0.00,0.00,89.8,0.6628,0,0.10,1.000,tick
18.29,AiRacer (4),Recover,101.5,1.00,0.00,133.7,0.6671,0,0.77,1.000,state:Defend->Recover
18.41,AiRacer (6),Recover,103.1,1.00,0.00,134.4,0.6670,0,0.77,1.000,state:Overtake->Recover
18.43,AiRacer (5),Recover,101.6,1.00,0.00,133.9,0.6668,0,0.77,1.000,state:Overtake->Recover
18.58,PLAYER,—,102.0,0.71,0.00,—,0.6715,0,1.19,—,tick
18.58,AiRacer,Recover,100.3,0.00,0.00,96.9,0.6808,0,-0.77,1.000,tick
18.58,AiRacer (1),Recover,106.7,0.00,1.00,98.8,0.6738,0,0.07,1.000,tick
18.58,AiRacer (2),Defend,113.7,0.40,0.00,115.7,0.6725,0,0.33,1.000,tick
18.58,AiRacer (3),Recover,113.5,1.00,0.00,123.9,0.6719,0,0.55,1.000,tick
18.58,AiRacer (4),Recover,106.5,1.00,0.00,132.8,0.6693,0,0.77,1.000,tick
18.58,AiRacer (5),Recover,104.2,1.00,0.00,131.2,0.6679,0,0.77,1.000,tick
18.58,AiRacer (6),Recover,106.1,1.00,0.00,132.4,0.6683,0,0.77,1.000,tick
18.58,AiRacer (7),Race,100.0,1.00,0.00,139.6,0.6663,0,0.69,1.000,tick
18.63,AiRacer (7),Recover,101.1,1.00,0.00,135.7,0.6667,0,0.77,1.000,state:Race->Recover
19.01,AiRacer (2),Race,96.8,0.00,0.00,90.1,0.6754,0,-0.76,1.000,state:Defend->Race
19.01,AiRacer (2),Defend,96.8,0.00,0.00,90.1,0.6754,0,-0.76,1.000,state:Race->Defend
19.02,AiRacer (2),Recover,96.8,0.00,0.00,90.1,0.6754,0,-0.77,1.000,state:Defend->Recover
19.08,PLAYER,—,108.8,1.00,0.00,—,0.6755,0,1.04,—,tick
19.08,AiRacer,Recover,97.3,0.00,0.00,96.9,0.6845,0,-0.77,1.000,tick
19.08,AiRacer (1),Recover,96.7,0.00,0.00,91.4,0.6770,0,-0.77,1.000,tick
19.08,AiRacer (2),Recover,96.4,0.00,0.00,90.1,0.6758,0,-0.77,1.000,tick
19.08,AiRacer (3),Recover,98.0,0.00,0.00,91.2,0.6754,0,-0.62,1.000,tick
19.08,AiRacer (4),Recover,112.3,0.00,0.00,105.5,0.6733,0,0.18,1.000,tick
19.08,AiRacer (5),Recover,112.6,1.00,0.00,122.1,0.6720,0,0.55,1.000,tick
19.08,AiRacer (6),Recover,114.6,0.76,0.00,118.4,0.6724,0,0.44,1.000,tick
19.08,AiRacer (7),Recover,108.9,1.00,0.00,133.4,0.6701,0,0.77,1.000,tick
19.58,PLAYER,—,115.0,0.71,0.00,—,0.6796,0,0.44,—,tick
19.58,AiRacer,Recover,95.9,0.19,0.00,96.9,0.6882,0,-0.77,1.000,tick
19.58,AiRacer (1),Recover,93.9,0.00,0.00,91.4,0.6804,0,-0.77,1.000,tick
19.58,AiRacer (2),Recover,93.6,0.00,0.00,90.1,0.6789,0,-0.77,1.000,tick
19.58,AiRacer (3),Recover,95.1,0.00,0.00,91.2,0.6785,0,-0.77,1.000,tick
19.58,AiRacer (4),Recover,95.9,0.00,0.00,90.2,0.6765,0,-0.77,1.000,tick
19.58,AiRacer (5),Recover,96.9,0.00,0.00,90.1,0.6755,0,-0.60,1.000,tick
19.58,AiRacer (6),Recover,97.8,0.00,0.00,91.3,0.6758,0,-0.77,1.000,tick
19.58,AiRacer (7),Recover,101.8,0.00,1.00,94.0,0.6741,0,0.15,1.000,tick
19.87,AiRacer (1),Race,92.3,0.00,0.00,91.4,0.6825,0,-0.77,1.000,state:Recover->Race
19.88,AiRacer (1),Defend,92.3,0.00,0.00,91.4,0.6825,0,-0.77,1.000,state:Race->Defend
20.08,PLAYER,—,122.2,1.00,0.00,—,0.6841,0,0.47,—,tick
20.08,AiRacer,Recover,99.7,1.00,0.00,136.3,0.6918,0,-0.77,1.000,tick
20.08,AiRacer (1),Defend,91.2,0.04,0.00,91.4,0.6839,0,-0.74,1.000,tick
20.08,AiRacer (2),Recover,91.0,0.00,0.00,90.1,0.6823,0,-0.77,1.000,tick
20.08,AiRacer (3),Recover,92.3,0.00,0.00,91.2,0.6820,0,-0.77,1.000,tick
20.08,AiRacer (4),Recover,93.1,0.00,0.00,90.2,0.6797,0,-0.77,1.000,tick
20.08,AiRacer (5),Recover,94.1,0.00,0.00,90.1,0.6786,0,-0.77,1.000,tick
20.08,AiRacer (6),Recover,94.9,0.00,0.00,91.3,0.6790,0,-0.77,1.000,tick
20.08,AiRacer (7),Recover,95.8,0.00,0.00,90.7,0.6773,0,-0.77,1.000,tick
20.14,AiRacer (2),Race,90.7,0.00,0.00,90.1,0.6827,0,-0.77,1.000,state:Recover->Race
20.14,AiRacer (2),Defend,90.7,0.00,0.00,90.1,0.6827,0,-0.77,1.000,state:Race->Defend
20.17,AiRacer (3),Race,91.9,0.00,0.00,91.2,0.6826,0,-0.77,1.000,state:Recover->Race
20.17,AiRacer (3),Defend,91.9,0.00,0.00,91.2,0.6826,0,-0.77,1.000,state:Race->Defend
20.36,AiRacer,Race,105.4,1.00,0.00,134.9,0.6940,0,-0.77,1.000,state:Recover->Race
20.36,AiRacer,Defend,105.5,1.00,0.00,135.0,0.6940,0,-0.77,1.000,state:Race->Defend
20.47,AiRacer (4),Race,91.1,0.00,0.00,90.2,0.6824,0,-0.77,1.000,state:Recover->Race
20.47,AiRacer (4),Defend,91.1,0.00,0.00,90.2,0.6824,0,-0.77,1.000,state:Race->Defend
20.58,PLAYER,—,123.1,0.00,0.00,—,0.6888,0,0.46,—,tick
20.58,AiRacer,Defend,109.8,1.00,0.00,137.9,0.6958,0,-0.58,1.000,tick
20.58,AiRacer (1),Defend,90.5,0.19,0.00,91.4,0.6873,0,-0.74,1.000,tick
20.58,AiRacer (2),Defend,89.3,0.16,0.00,90.1,0.6857,0,-0.73,1.000,tick
20.58,AiRacer (3),Defend,90.4,0.15,0.00,91.2,0.6855,0,-0.73,1.000,tick
20.58,AiRacer (4),Defend,90.5,0.00,0.00,90.2,0.6832,0,-0.76,1.000,tick
20.58,AiRacer (5),Recover,91.4,0.00,0.00,90.1,0.6821,0,-0.77,1.000,tick
20.58,AiRacer (6),Recover,92.2,0.00,0.00,91.3,0.6824,0,-0.77,1.000,tick
20.58,AiRacer (7),Recover,93.1,0.00,0.00,90.7,0.6808,0,-0.77,1.000,tick
20.61,AiRacer (6),Race,92.0,0.00,0.00,91.3,0.6827,0,-0.77,1.000,state:Recover->Race
20.61,AiRacer (6),Defend,92.0,0.00,0.00,91.3,0.6827,0,-0.77,1.000,state:Race->Defend
20.63,AiRacer (5),Race,91.1,0.00,0.00,90.1,0.6824,0,-0.77,1.000,state:Recover->Race
20.63,AiRacer (5),Defend,91.1,0.00,0.00,90.1,0.6824,0,-0.77,1.000,state:Race->Defend
20.73,AiRacer (7),Race,92.3,0.00,0.00,90.7,0.6819,0,-0.77,1.000,state:Recover->Race
21.06,AiRacer,Recover,118.9,1.00,0.00,151.7,0.6992,0,0.77,1.000,state:Defend->Recover
21.08,PLAYER,—,102.5,0.00,0.00,—,0.6929,0,-0.05,—,tick
21.08,AiRacer,Recover,119.2,1.00,0.00,153.6,0.6993,0,0.77,1.000,tick
21.08,AiRacer (1),Defend,91.1,1.00,0.00,137.1,0.6907,0,-0.77,1.000,tick
21.08,AiRacer (2),Defend,89.1,0.20,0.00,90.1,0.6891,0,-0.77,1.000,tick
21.08,AiRacer (3),Defend,90.2,0.20,0.00,91.2,0.6889,0,-0.77,1.000,tick
21.08,AiRacer (4),Defend,89.3,0.18,0.00,90.2,0.6866,0,-0.74,1.000,tick
21.08,AiRacer (5),Defend,89.4,0.14,0.00,90.1,0.6855,0,-0.72,1.000,tick
21.08,AiRacer (6),Defend,90.4,0.16,0.00,91.3,0.6859,0,-0.72,1.000,tick
21.08,AiRacer (7),Race,90.5,0.05,0.00,90.7,0.6843,0,-0.70,1.000,tick
21.38,AiRacer (1),Race,96.8,1.00,0.00,131.3,0.6928,0,-0.77,1.000,state:Defend->Race
21.38,AiRacer (1),Defend,96.8,1.00,0.00,131.3,0.6928,0,-0.77,1.000,state:Race->Defend
21.58,PLAYER,—,99.3,0.00,0.00,—,0.6966,0,-0.24,—,tick
21.58,AiRacer,Recover,128.0,1.00,0.00,171.2,0.7023,0,0.77,1.000,tick
21.58,AiRacer (1),Defend,100.7,1.00,0.00,131.1,0.6944,0,-0.77,1.000,tick
21.58,AiRacer (2),Defend,94.7,1.00,0.00,129.5,0.6925,0,-0.77,1.000,tick
21.58,AiRacer (3),Defend,95.2,1.00,0.00,132.4,0.6923,0,-0.77,1.000,tick
21.58,AiRacer (4),Defend,89.2,0.20,0.00,90.2,0.6900,0,-0.77,1.000,tick
21.58,AiRacer (5),Defend,89.1,0.20,0.00,90.1,0.6889,0,-0.77,1.000,tick
21.58,AiRacer (6),Defend,90.3,0.20,0.00,91.3,0.6893,0,-0.77,1.000,tick
21.58,AiRacer (7),Race,89.8,0.19,0.00,90.7,0.6877,0,-0.67,1.000,tick
21.64,AiRacer (2),Race,95.8,1.00,0.00,129.1,0.6929,0,-0.77,1.000,state:Defend->Race
21.64,AiRacer (2),Defend,95.8,1.00,0.00,129.1,0.6929,0,-0.77,1.000,state:Race->Defend
21.67,AiRacer (3),Race,96.8,1.00,0.00,131.8,0.6930,0,-0.77,1.000,state:Defend->Race
21.67,AiRacer (3),Defend,96.9,1.00,0.00,131.8,0.6930,0,-0.77,1.000,state:Race->Defend
21.97,AiRacer (4),Race,95.0,1.00,0.00,131.6,0.6926,0,-0.77,1.000,state:Defend->Race
21.97,AiRacer (4),Defend,95.0,1.00,0.00,131.6,0.6926,0,-0.77,1.000,state:Race->Defend
22.08,PLAYER,—,96.4,0.00,0.00,—,0.7003,0,0.11,—,tick
22.08,AiRacer,Recover,135.8,0.42,0.00,137.9,0.7059,0,0.77,1.000,tick
22.08,AiRacer (1),Defend,109.6,1.00,0.00,139.2,0.6980,0,0.10,1.000,tick
22.08,AiRacer (2),Defend,103.9,1.00,0.00,131.3,0.6962,0,-0.51,1.000,tick
22.08,AiRacer (3),Defend,104.4,1.00,0.00,134.2,0.6961,0,-0.54,1.000,tick
22.08,AiRacer (4),Defend,97.0,1.00,0.00,130.7,0.6934,0,-0.77,1.000,tick
22.08,AiRacer (5),Defend,93.9,1.00,0.00,130.9,0.6922,0,-0.77,1.000,tick
22.08,AiRacer (6),Defend,96.5,1.00,0.00,131.6,0.6928,0,-0.77,1.000,tick
22.08,AiRacer (7),Race,91.4,1.00,0.00,134.2,0.6911,0,-0.77,1.000,tick
22.11,AiRacer (6),Race,97.1,1.00,0.00,131.2,0.6930,0,-0.77,1.000,state:Defend->Race
22.12,AiRacer (6),Defend,97.2,1.00,0.00,131.2,0.6930,0,-0.77,1.000,state:Race->Defend
22.13,AiRacer (5),Race,94.9,1.00,0.00,130.8,0.6926,0,-0.77,1.000,state:Defend->Race
22.13,AiRacer (5),Defend,94.9,1.00,0.00,130.8,0.6926,0,-0.77,1.000,state:Race->Defend
22.31,AiRacer (1),Recover,113.5,1.00,0.00,149.6,0.6995,0,0.77,1.000,state:Defend->Recover
22.58,AiRacer (2),Recover,112.4,1.00,0.00,147.7,0.6996,0,0.77,1.000,state:Defend->Recover
22.58,PLAYER,—,102.3,1.00,0.00,—,0.7040,0,0.44,—,tick
22.58,AiRacer,Recover,109.7,0.00,0.00,103.0,0.7100,0,0.77,1.000,tick
22.58,AiRacer (1),Recover,118.0,1.00,0.00,169.7,0.7011,0,0.77,1.000,tick
22.58,AiRacer (2),Recover,112.5,1.00,0.00,148.3,0.6996,0,0.77,1.000,tick
22.58,AiRacer (3),Defend,113.0,1.00,0.00,150.8,0.6995,0,0.77,1.000,tick
22.58,AiRacer (4),Defend,105.9,1.00,0.00,136.1,0.6971,0,-0.24,1.000,tick
